restaurant_id,restaurant_name,city,locality,latitude,longitude,restaurant_type,cuisines,top_selling_dish,distance_from_city_center_km,opening_time,closing_time,operating_days_per_week,seating_capacity,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,customer_sentiment_score,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,avg_prep_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,monthly_order_growth_pct,weekend_order_uplift_pct,repeat_customer_pct,online_order_share_pct,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,seating_capacity_note,loyalty_program,sustainability_packaging_rating,has_own_website,has_own_app,food_license_verified,year_established,listing_date,days_listed,rating_difference,revenue_difference,profit_difference,total_monthly_revenue,total_monthly_profit,total_monthly_orders,average_delivery_time
REST007402,The Italian Deck (2),Bangalore,Banashankari,12.9602,77.57342,Casual Dining,Italian; Thai,Pasta Alfredo,2.0,08:00,24:00,6,25,3.7,1315,3.7,1641,3.7,72,816,Premium,26,29,20,27,22,18.7,25.1,29,8,259,245,7.4,58,54,68,211344,199920,166668,145248,51.4,48.6,Swiggy Better,Smoking Area; Private Room; Dine-in; Takeaway,4,Dine-in available,True,1,False,False,True,2014,2018-04-23,3010,0.0,11424,21420,411264,311916,504,23.5
REST007403,Tandoor Japanese Hub,Bangalore,Basavanagudi,12.92737,77.57203,Cafe,Japanese; Seafood,Tempura,10.8,10:00,22:00,6,116,3.8,597,3.8,462,3.8,80,259,Budget,80,53,37,36,22,25.4,15.2,9,13,186,200,9.7,17,41,94,48174,51800,34860,42609,48.2,51.8,Zomato Better,Parking; Live Music,2,Dine-in available,False,1,False,False,False,2019,2023-08-18,1067,0.0,-3626,-7749,99974,77469,386,36.5
REST007404,Bistro Tadka (6),Pune,Baner,18.53793,73.83417,Cloud Kitchen,Fast Food,Burger,3.0,12:00,23:00,7,0,3.9,2838,4.0,987,3.95,82,516,Mid-Range,28,30,19,28,8,24.9,16.8,16,29,322,188,6.1,8,54,94,166152,97008,121037,78289,63.1,36.9,Swiggy Better,Rooftop; Parking; Outdoor Seating; Alcohol; Bar; Dessert Bar; Live Music; Vegan Options,8,"Delivery-only, no seating",True,5,False,False,True,2021,2021-12-15,1678,-0.10000000000000009,69144,42748,263160,199326,510,23.5
REST007405,Lotus Street Diner,Pune,Viman Nagar,18.56512,73.92497,Cloud Kitchen,Street Food,Vada Pav,4.2,09:00,23:00,7,0,4.4,1427,4.3,638,4.35,84,513,Mid-Range,38,42,29,27,21,17.2,15.4,28,26,212,227,-0.2,13,51,61,108756,116451,87348,95562,48.3,51.7,Zomato Better,Takeaway; Alcohol; Smoking Area; Bar,4,"Delivery-only, no seating",True,2,False,False,True,2013,2018-10-13,2837,0.10000000000000053,-7695,-8214,225207,182910,439,28.0
REST007406,Bistro Thai Eatery,Mumbai,Colaba,19.03756,72.88517,QSR (Quick Service),Thai; Street Food,Pad Thai,1.8,08:00,23:00,6,32,4.2,1996,4.3,2917,4.25,89,280,Budget,24,23,18,16,13,26.8,20.8,13,30,269,369,1.5,36,48,62,75320,103320,53480,79375,42.2,57.8,Zomato Better,Alcohol; Outdoor Seating; Smoking Area; Dine-in; AC; Bar; Family Friendly,7,Dine-in available,False,4,False,False,True,2025,2026-03-20,122,-0.09999999999999964,-28000,-25895,178640,132855,638,17.0
REST007407,Wok Point (4),Jaipur,Malviya Nagar,26.84465,75.74099,Casual Dining,Mediterranean,Falafel Wrap,19.3,10:00,22:00,6,114,4.0,900,3.9,1138,3.95,81,573,Mid-Range,104,94,45,57,9,20.9,22.2,15,7,182,129,-0.2,54,45,95,104286,73917,80016,55782,58.5,41.5,Swiggy Better,Outdoor Seating; Dessert Bar; Family Friendly; Rooftop; Alcohol; Smoking Area,6,Dine-in available,False,1,True,False,True,2013,2017-04-01,3397,0.10000000000000009,30369,24234,178203,135798,311,51.0
REST007408,Roots Bhavan (10),Pune,Wagholi,18.4798,73.81779,Cafe,Mediterranean,Hummus Platter,3.1,07:00,23:00,7,27,4.2,1015,4.2,1178,4.2,90,422,Mid-Range,29,34,20,24,33,20.9,19.9,25,30,171,244,4.4,24,62,92,72162,102968,55368,80003,41.2,58.8,Zomato Better,AC; Private Room; Parking,3,Dine-in available,True,5,False,False,True,2019,2019-12-18,2406,0.0,-30806,-24635,175130,135371,415,22.0
REST007409,Curry Cafe Bar & Grill,Pune,Wakad,18.49842,73.75636,Casual Dining,Cafe; Desserts,Cappuccino,4.6,11:00,24:00,7,45,4.6,1508,4.6,562,4.6,97,488,Mid-Range,40,41,25,26,8,25.0,17.9,5,12,225,240,14.1,57,62,89,109800,117120,79880,93271,48.4,51.6,Zomato Better,Takeaway; Vegan Options; Alcohol; Live Music; Private Room,5,Dine-in available,False,2,True,False,True,2021,2021-01-18,2009,0.0,-7320,-13391,226920,173151,465,25.5
REST007410,Delhi Hub (2),Bangalore,MG Road,13.04751,77.5583,Cafe,Pan-Asian,Thai Curry,1.3,10:00,21:00,7,88,4.4,1053,4.4,1157,4.4,93,518,Mid-Range,29,28,16,19,29,18.4,18.6,7,10,201,139,8.2,40,57,73,104118,72002,82411,56851,59.1,40.9,Swiggy Better,WiFi; Vegan Options,2,Dine-in available,False,5,False,False,True,2016,2017-01-04,3484,0.0,32116,25560,176120,139262,340,17.5
REST007411,The Cafe Kitchen (6),Chennai,Mylapore,13.0125,80.21005,QSR (Quick Service),Cafe,Avocado Toast,5.7,09:00,23:00,7,106,4.6,1349,4.8,2356,4.7,92,413,Mid-Range,44,46,27,31,30,25.9,15.8,24,24,321,384,10.3,49,56,62,132573,158592,95289,129528,45.5,54.5,Zomato Better,Outdoor Seating; Bar; Family Friendly; Live Music; Rooftop; Takeaway,6,Dine-in available,True,2,False,False,True,2018,2018-01-07,3116,-0.20000000000000018,-26019,-34239,291165,224817,705,29.0
REST007412,Sunrise Table (4),Chennai,Anna Nagar,12.99799,80.21231,Cloud Kitchen,Mexican; Chinese,Nachos,16.1,10:00,21:00,7,0,5.0,1306,5.0,1060,5.0,100,325,Mid-Range,87,89,43,46,20,22.3,24.0,19,4,360,318,6.4,14,75,83,117000,103350,88182,76190,53.1,46.9,Swiggy Better,Smoking Area; Dine-in,2,"Delivery-only, no seating",False,3,True,True,True,2025,2026-02-14,156,0.0,13650,11992,220350,164372,678,44.5
REST007413,Royal Continental Cellar,Mumbai,Vile Parle,19.0896,72.85871,Food Truck,Continental,Grilled Chicken,2.0,08:00,22:00,7,0,5.0,380,4.9,1324,4.95,100,205,Budget,28,31,24,24,24,17.1,17.8,5,31,109,301,5.0,19,68,92,22345,61705,17968,49200,26.6,73.4,Zomato Better,AC; Family Friendly; Outdoor Seating; Live Music; Takeaway,5,"Delivery-only, no seating",True,5,True,False,True,2023,2024-12-30,567,0.09999999999999964,-39360,-31232,84050,67168,410,24.0
REST007414,Bistro Foods (8),Pune,Bavdhan,18.48481,73.80461,Food Truck,Lebanese; Multi-Cuisine,Kibbeh,5.9,09:00,22:00,7,0,4.2,1765,4.9,673,4.55,92,137,Budget,46,49,27,26,32,19.5,26.1,19,18,260,210,-5.0,34,62,68,35620,28770,27814,20623,55.3,44.7,Swiggy Better,Takeaway; WiFi; Parking,3,"Delivery-only, no seating",False,1,False,True,False,2017,2018-07-13,2929,-0.7000000000000002,6850,7191,64390,48437,470,26.5
REST007415,Twist South Kitchen Co.,Hyderabad,Gachibowli,17.33543,78.48064,Casual Dining,South Indian,Masala Dosa,3.7,09:00,24:00,6,64,4.9,2967,4.7,1048,4.8,98,834,Premium,37,34,24,28,31,15.5,25.8,27,19,418,323,-6.1,20,64,95,348612,269382,285740,193885,56.4,43.6,Swiggy Better,Live Music; Private Room; AC; Dessert Bar; Takeaway,5,Dine-in available,True,2,True,False,True,2018,2023-07-05,1111,0.20000000000000018,79230,91855,617994,479625,741,26.0
REST007416,The North Bhavan (8),Kolkata,Gariahat,22.60509,88.38378,Cafe,North Indian; Multi-Cuisine,Paneer Tikka,5.2,10:00,23:00,7,25,4.5,502,4.4,594,4.45,90,358,Mid-Range,38,39,22,27,15,15.4,21.5,14,21,185,227,-5.6,48,60,82,66230,81266,54350,61880,44.9,55.1,Zomato Better,WiFi; Outdoor Seating; Smoking Area; Family Friendly; Live Music; Parking,6,Dine-in available,False,2,False,False,True,2020,2020-01-08,2385,0.09999999999999964,-15036,-7530,147496,116230,412,24.5
REST007417,Barrel Cafe (5),Bangalore,RT Nagar,12.97616,77.61123,Fine Dine,Vegan,Vegan Wrap,3.9,10:00,24:00,7,70,4.0,1235,3.9,286,3.95,77,1620,Luxury,42,42,29,19,8,18.3,21.4,8,13,161,110,14.9,41,36,78,260820,178200,206697,135863,59.4,40.6,Swiggy Better,Outdoor Seating; Alcohol; Dine-in; Vegan Options; Bar; Rooftop; Smoking Area,7,Dine-in available,True,2,True,True,True,2020,2024-05-20,791,0.10000000000000009,82620,70834,439020,342560,271,24.0
REST007418,Urban Junction (5),Ahmedabad,Bopal,23.07277,72.58376,QSR (Quick Service),Desserts; Thai,Kulfi,1.7,08:00,22:00,6,29,4.4,1414,4.8,1328,4.6,94,286,Budget,26,27,15,21,20,25.0,19.9,17,12,218,359,-10.9,49,54,57,62348,102674,45358,79775,37.8,62.2,Zomato Better,Dine-in; Family Friendly; WiFi,3,Dine-in available,False,4,False,False,True,2013,2017-07-24,3283,-0.39999999999999947,-40326,-34417,165022,125133,577,18.0
REST007419,Green Seafood Eatery,Delhi,Dwarka,28.74083,76.97725,Casual Dining,Seafood,Grilled Fish,6.3,12:00,23:00,6,48,4.7,1620,4.8,1664,4.75,97,575,Mid-Range,54,47,27,23,27,19.1,23.2,26,6,426,222,7.4,38,63,66,244950,127650,192220,95094,65.7,34.3,Swiggy Better,Dessert Bar; Smoking Area; Live Music,3,Dine-in available,True,3,True,False,True,2022,2023-10-21,1003,-0.09999999999999964,117300,97126,372600,287314,648,25.0
REST007420,Wok Multi-Cuisine Kitchen Co.,Mumbai,Bandra,19.01559,72.85406,Cafe,Multi-Cuisine; Continental,Grilled Sandwich,9.0,08:00,23:00,7,112,4.1,2283,4.4,1351,4.25,87,471,Mid-Range,62,55,34,34,32,20.5,22.9,19,24,277,299,1.0,42,41,86,130467,140829,100610,105322,48.1,51.9,Zomato Better,Parking; Dessert Bar; Outdoor Seating; Live Music; WiFi; Family Friendly,6,Dine-in available,False,4,False,False,True,2012,2017-04-25,3373,-0.3000000000000007,-10362,-4712,271296,205932,576,34.0
REST007421,The Continental Eatery (7),Mumbai,Khar,18.99204,72.94164,Cloud Kitchen,Continental,Pasta,3.8,12:00,21:00,7,0,3.9,1582,4.0,1971,3.95,82,517,Mid-Range,35,29,25,27,10,18.3,24.7,26,25,221,320,2.7,40,46,93,114257,165440,90548,120839,40.9,59.1,Zomato Better,Vegan Options; Alcohol; Private Room,3,"Delivery-only, no seating",False,5,False,False,False,2017,2022-11-13,1345,-0.10000000000000009,-51183,-30291,279697,211387,541,26.0
REST007422,The Korean Bowl (5),Bangalore,JP Nagar,13.02756,77.70139,Casual Dining,Korean; Fast Food,Korean Fried Chicken,10.7,09:00,21:00,7,69,4.0,808,4.2,1643,4.1,85,518,Mid-Range,60,67,36,35,26,22.8,20.2,25,9,243,212,-0.1,31,48,62,125874,109816,94259,85004,53.4,46.6,Swiggy Better,Family Friendly; Parking; Bar; Private Room; Rooftop; WiFi; Smoking Area; Live Music,8,Dine-in available,False,1,False,False,True,2013,2017-08-18,3258,-0.20000000000000018,16058,9255,235690,179263,455,35.5
REST007423,Cinnamon Vietnamese House,Bangalore,Rajajinagar,12.96539,77.63504,Cloud Kitchen,Vietnamese; Pan-Asian,Bun Cha,10.8,10:00,21:00,7,0,4.4,3348,4.5,2391,4.45,88,446,Mid-Range,67,67,38,36,8,17.1,24.8,22,7,392,391,-7.2,44,56,63,174832,174386,140588,127204,50.1,49.9,Swiggy Better,Dine-in; Takeaway; Smoking Area; Rooftop; Bar; AC,6,"Delivery-only, no seating",False,1,False,False,True,2018,2018-10-16,2834,-0.09999999999999964,446,13384,349218,267792,783,37.0
REST007424,Basil Korean House,Delhi,Vasant Kunj,28.85484,77.10544,Cafe,Korean,Bibimbap,9.0,09:00,22:00,7,103,4.9,955,5.0,789,4.95,98,342,Mid-Range,60,59,36,32,27,26.8,21.1,24,13,239,286,5.0,7,69,76,81738,97812,58037,74858,45.5,54.5,Zomato Better,AC; Smoking Area,2,Dine-in available,False,3,True,False,False,2020,2021-08-07,1808,-0.09999999999999964,-16074,-16821,179550,132895,525,34.0
REST007425,Bamboo Biryani Kitchen,Chennai,Tambaram,13.13105,80.22907,Fine Dine,Biryani; Thai,Veg Biryani,2.3,10:00,23:00,7,37,5.0,1614,4.9,598,4.95,91,2837,Luxury,19,24,23,20,12,18.6,15.6,25,26,196,163,7.3,37,64,85,556052,462431,439048,378583,54.6,45.4,Swiggy Better,Parking; WiFi; Bar; Family Friendly; Live Music; Smoking Area,6,Dine-in available,True,3,False,True,True,2016,2017-12-23,3131,0.09999999999999964,93621,60465,1018483,817631,359,21.5
REST007426,Urban Kitchen Co. (3),Bangalore,Basavanagudi,13.04016,77.65711,Casual Dining,Continental,Steak,7.6,08:00,21:00,6,35,4.2,2212,4.5,2346,4.35,86,425,Mid-Range,49,51,31,36,21,17.1,24.0,27,7,315,408,2.6,13,63,69,133875,173400,107653,127830,43.6,56.4,Zomato Better,Outdoor Seating; Takeaway; Alcohol; Rooftop,4,Dine-in available,True,4,True,False,True,2021,2026-02-26,144,-0.2999999999999998,-39525,-20177,307275,235483,723,33.5
REST007427,The Vietnamese Corner (4),Lucknow,Hazratganj,26.79948,80.93849,QSR (Quick Service),Vietnamese,Pho,7.1,10:00,22:00,7,96,4.4,509,4.2,2919,4.3,81,359,Mid-Range,46,53,30,30,16,24.4,25.0,30,17,161,332,-4.0,25,55,69,57799,119188,42385,86709,32.7,67.3,Zomato Better,Bar; Private Room; Smoking Area,3,Dine-in available,False,4,False,False,True,2018,2018-06-30,2942,0.20000000000000018,-61389,-44324,176987,129094,493,30.0
REST007428,Spice Biryani Republic,Mumbai,Khar,19.07181,72.86529,Food Truck,Biryani,Egg Biryani,2.6,09:00,23:00,7,0,4.4,2384,4.5,1824,4.45,84,165,Budget,17,26,19,18,18,16.9,23.1,13,31,296,317,2.8,60,61,76,48840,52305,39368,39016,48.3,51.7,Balanced,Bar; Takeaway; Dessert Bar; WiFi; Live Music,5,"Delivery-only, no seating",False,2,False,True,True,2011,2016-08-26,3615,-0.09999999999999964,-3465,352,101145,78384,613,18.5
REST007429,Golden Express (4),Pune,Magarpatta,18.56083,73.91414,Cafe,Mughlai,Korma,3.5,11:00,21:00,7,116,4.5,765,4.6,2097,4.55,81,375,Mid-Range,34,30,27,26,24,18.3,17.3,19,5,266,245,11.6,55,67,64,99750,91875,79051,73701,52.1,47.9,Swiggy Better,Dine-in; Bar; Smoking Area; Parking; Vegan Options; Outdoor Seating; AC; Alcohol,8,Dine-in available,False,3,False,False,True,2024,2024-04-15,826,-0.09999999999999964,7875,5350,191625,152752,511,26.5
REST007430,Harvest South Bar & Grill,Jaipur,Mansarovar,26.90819,75.63316,Food Truck,South Indian,Idli Sambar,5.2,10:00,23:00,7,0,4.2,402,4.3,563,4.25,90,263,Budget,41,42,23,23,21,26.8,18.1,12,10,103,227,1.0,41,60,93,27089,59701,19234,47428,31.2,68.8,Zomato Better,AC; Private Room; Rooftop,3,"Delivery-only, no seating",True,1,True,False,True,2022,2024-07-17,733,-0.09999999999999964,-32612,-28194,86790,66662,330,23.0
REST007431,The Mexican Tadka (4),Kolkata,Tollygunge,22.5754,88.36038,Food Truck,Mexican,Burrito Bowl,3.4,11:00,22:00,7,0,4.5,1124,4.8,617,4.65,92,153,Budget,29,29,25,25,19,16.4,21.8,10,20,231,152,12.9,5,67,95,35343,23256,28660,17641,60.3,39.7,Swiggy Better,Alcohol; Private Room; WiFi; Outdoor Seating; Rooftop,5,"Delivery-only, no seating",True,5,False,False,True,2019,2020-07-13,2198,-0.2999999999999998,12087,11019,58599,46301,383,25.0
REST007432,Urban Street Express (2),Hyderabad,Miyapur,17.39717,78.41297,Cloud Kitchen,Street Food; Bakery,Pani Puri,4.7,12:00,21:00,7,0,4.5,703,4.4,1068,4.45,89,561,Mid-Range,40,29,23,26,13,18.1,23.7,16,20,225,398,-0.4,28,68,56,126225,223278,100277,165250,36.1,63.9,Zomato Better,AC; Outdoor Seating; Dine-in; Live Music; Family Friendly; Bar,6,"Delivery-only, no seating",True,4,False,False,True,2018,2021-08-13,1802,0.09999999999999964,-97053,-64973,349503,265527,623,24.5
REST007433,Lotus Japanese Foods,Chennai,Velachery,13.0465,80.29835,QSR (Quick Service),Japanese,Ramen,14.0,09:00,23:00,7,104,4.3,1353,4.3,2737,4.3,92,254,Budget,70,74,41,41,11,16.9,24.4,10,25,379,522,-4.5,28,52,73,96266,132588,77597,97229,42.1,57.9,Zomato Better,Dessert Bar; Outdoor Seating; Vegan Options; Bar; WiFi; Private Room; Parking,7,Dine-in available,False,1,False,True,True,2017,2022-04-17,1555,0.0,-36322,-19632,228854,174826,901,41.0
REST007434,Ember Pan-Asian Bowl,Mumbai,Kandivali,19.03183,72.95859,Food Truck,Pan-Asian; Multi-Cuisine,Dim Sum,2.8,08:00,23:00,7,0,4.0,978,4.2,1917,4.1,84,168,Budget,34,28,21,21,24,22.4,18.5,22,7,192,288,17.6,17,48,69,32256,48384,24280,38250,40.0,60.0,Zomato Better,Live Music; Smoking Area; Parking; Rooftop; Dessert Bar; Outdoor Seating; Dine-in; Takeaway,8,"Delivery-only, no seating",False,2,True,False,True,2022,2022-06-14,1497,-0.20000000000000018,-16128,-13970,80640,62530,480,21.0
REST007435,Saffron Corner (5),Mumbai,Khar,19.06684,72.90239,Casual Dining,Multi-Cuisine; Seafood,Grilled Sandwich,2.7,07:00,22:00,7,81,4.7,1944,4.7,2400,4.7,100,449,Mid-Range,34,33,20,25,14,17.8,26.8,9,31,234,324,-3.1,12,70,94,105066,145476,83773,103294,41.9,58.1,Zomato Better,Vegan Options; Dessert Bar; Dine-in; Outdoor Seating; Alcohol; Bar; Takeaway,7,Dine-in available,False,1,False,False,True,2021,2024-01-28,904,0.0,-40410,-19521,250542,187067,558,22.5
REST007436,Copper Street Bowl,Delhi,Greater Kailash,28.68337,77.20101,Casual Dining,Street Food,Chaat,10.3,09:00,22:00,7,86,4.7,2242,4.7,709,4.7,90,797,Premium,54,65,34,32,30,18.8,19.7,30,9,383,337,17.5,38,61,96,305251,268589,240428,209207,53.2,46.8,Swiggy Better,Smoking Area; Rooftop,2,Dine-in available,False,2,False,True,True,2018,2023-07-25,1091,0.0,36662,31221,573840,449635,720,33.0
REST007437,Heritage Chinese Bar & Grill,Mumbai,Mulund,19.03212,72.88814,Casual Dining,Chinese,Dumplings,5.4,10:00,21:00,6,53,4.4,554,4.3,1424,4.35,85,742,Premium,43,39,25,26,31,15.6,22.3,23,16,193,373,-6.5,52,57,80,143206,276766,117240,208596,34.1,65.9,Zomato Better,Private Room; Smoking Area; WiFi,3,Dine-in available,True,1,True,True,True,2024,2024-02-19,882,0.10000000000000053,-133560,-91356,419972,325836,566,25.5
REST007438,The Italian Darbar (4),Delhi,Greater Kailash,28.69776,77.17467,Fine Dine,Italian; Biryani,Margherita Pizza,5.9,11:00,24:00,7,114,4.6,829,4.6,1826,4.6,97,2185,Luxury,41,54,29,31,13,18.0,25.1,24,12,148,232,16.2,20,54,80,323380,506920,257216,368293,38.9,61.1,Zomato Better,Smoking Area; WiFi,2,Dine-in available,True,5,False,False,False,2017,2022-07-31,1450,0.0,-183540,-111077,830300,625509,380,30.0
REST007439,Delhi Seafood Bar & Grill,Bangalore,JP Nagar,12.9063,77.51509,QSR (Quick Service),Seafood; Italian,Grilled Fish,4.3,10:00,23:00,7,44,4.7,3319,4.6,1813,4.65,95,327,Mid-Range,39,39,26,23,22,19.9,15.4,21,15,413,460,8.3,43,66,94,135051,150420,104931,123438,47.3,52.7,Zomato Better,Live Music; Outdoor Seating; Smoking Area; Bar; Private Room,5,Dine-in available,False,1,False,True,True,2016,2019-12-03,2421,0.10000000000000053,-15369,-18507,285471,228369,873,24.5
REST007440,Ember Vietnamese Bhavan,Jaipur,Tonk Road,26.95052,75.79781,Cloud Kitchen,Vietnamese; Biryani,Pho,4.3,08:00,24:00,6,0,5.0,3404,5.0,1203,5.0,100,260,Budget,38,34,28,29,18,24.6,25.0,15,10,473,163,1.7,36,57,68,122980,42380,89945,30831,74.4,25.6,Swiggy Better,Rooftop; Parking; Alcohol; Bar; Family Friendly; Vegan Options; Live Music; Private Room,8,"Delivery-only, no seating",False,3,False,False,True,2021,2023-01-13,1284,0.0,80600,59114,165360,120776,636,28.5
REST007441,Spice Mughlai Point,Ahmedabad,Maninagar,23.05198,72.50519,Casual Dining,Mughlai; Mexican,Mutton Biryani,4.8,09:00,23:00,6,55,4.4,2357,4.6,1809,4.5,89,596,Mid-Range,45,42,20,22,27,15.8,24.5,27,15,349,257,4.8,59,65,80,208004,153172,169885,112176,57.6,42.4,Swiggy Better,Live Music; Takeaway; AC; Dessert Bar; Alcohol; Smoking Area,6,Dine-in available,True,5,True,False,True,2016,2021-09-07,1777,-0.1999999999999993,54832,57709,361176,282061,606,21.0
REST007442,Tandoor Bar & Grill (3),Kolkata,Ballygunge,22.60678,88.38306,QSR (Quick Service),Cafe; Mughlai,Cold Brew,5.9,11:00,23:00,7,77,4.5,2370,4.4,1413,4.45,85,470,Mid-Range,41,45,24,26,30,20.6,19.1,29,12,462,415,-1.3,12,59,74,217140,195050,167237,153062,52.7,47.3,Swiggy Better,Live Music; Parking; AC; Outdoor Seating; Alcohol; Rooftop,6,Dine-in available,True,5,True,False,True,2016,2021-12-08,1685,0.09999999999999964,22090,14175,412190,320299,877,25.0
REST007443,Harvest Hub (3),Chennai,Porur,13.04077,80.25471,Cloud Kitchen,Pan-Asian; Vietnamese,Dim Sum,9.0,11:00,23:00,7,0,4.2,1161,4.4,1488,4.3,90,381,Mid-Range,50,58,30,32,20,22.9,19.3,11,6,342,352,-7.5,60,45,79,130302,134112,97449,104982,49.3,50.7,Zomato Better,AC; Dessert Bar; WiFi; Rooftop; Bar; Outdoor Seating; Takeaway; Vegan Options,8,"Delivery-only, no seating",False,3,False,True,True,2015,2017-06-04,3333,-0.20000000000000018,-3810,-7533,264414,202431,694,31.0
REST007444,Nawab Bar & Grill,Mumbai,Kandivali,19.02773,72.86782,Casual Dining,South Indian,Uttapam,2.4,10:00,24:00,6,79,4.3,1447,4.8,1557,4.55,91,766,Premium,28,36,24,24,27,23.6,22.3,26,25,199,322,6.9,55,62,96,152434,246652,112966,185899,38.2,61.8,Zomato Better,Family Friendly; AC,2,Dine-in available,True,2,True,False,True,2022,2023-01-20,1277,-0.5,-94218,-72933,399086,298865,521,24.0
REST007445,Saffron House (5),Mumbai,Mulund,19.14206,72.86702,QSR (Quick Service),Pan-Asian,Dim Sum,2.9,08:00,24:00,7,59,4.4,1588,4.2,2598,4.3,93,299,Budget,38,27,20,17,22,24.1,15.7,12,13,301,298,3.6,47,51,84,89999,89102,66260,72860,50.3,49.7,Zomato Better,Parking; Family Friendly; Dessert Bar; Alcohol; Dine-in; WiFi,6,Dine-in available,False,4,False,False,False,2017,2021-09-17,1767,0.20000000000000018,897,-6600,179101,139120,599,18.5
REST007446,The Vietnamese Bhavan (6),Hyderabad,Manikonda,17.37522,78.53917,Casual Dining,Vietnamese; Multi-Cuisine,Banh Mi,10.4,09:00,21:00,6,113,4.5,1243,4.6,1051,4.55,93,604,Mid-Range,67,64,34,30,19,15.8,26.3,15,21,208,279,8.5,48,61,79,125632,168516,102609,120470,42.7,57.3,Zomato Better,Family Friendly; Dine-in; Outdoor Seating; Parking; Smoking Area; Bar,6,Dine-in available,False,2,False,False,True,2018,2020-10-26,2093,-0.09999999999999964,-42884,-17861,294148,223079,487,32.0
REST007447,Bombay Cafe Junction,Hyderabad,Begumpet,17.41351,78.49635,Fine Dine,Cafe,Pancakes,5.6,07:00,23:00,6,64,4.8,1823,4.7,858,4.75,97,1350,Luxury,39,43,22,31,24,27.0,19.1,7,32,217,178,-0.2,30,56,86,292950,240300,207438,188571,54.9,45.1,Swiggy Better,Rooftop; Private Room; Takeaway,3,Dine-in available,True,5,False,False,True,2018,2022-04-28,1544,0.09999999999999964,52650,18867,533250,396009,395,26.5
REST007448,Urban Bowl (5),Delhi,Preet Vihar,28.64648,77.1119,Fine Dine,Desserts; Multi-Cuisine,Brownie Sundae,3.9,10:00,22:00,6,108,4.1,1412,4.0,804,4.05,75,1544,Luxury,31,28,24,21,29,17.4,20.2,28,23,261,122,-4.0,32,50,94,402984,188368,322879,145808,68.1,31.9,Swiggy Better,Takeaway; Live Music; Parking; Rooftop,4,Dine-in available,False,1,True,True,True,2015,2018-11-23,2796,0.09999999999999964,214616,177071,591352,468687,383,22.5
REST007449,The Vietnamese Kitchen (5),Delhi,Paharganj,28.68981,77.10333,QSR (Quick Service),Vietnamese; Italian,Banh Mi,6.5,09:00,23:00,7,79,4.1,1463,4.2,795,4.15,84,382,Mid-Range,51,40,30,25,16,19.8,22.4,25,10,265,248,-5.5,27,56,86,101230,94736,78751,71310,51.7,48.3,Swiggy Better,Bar; AC; Parking,3,Dine-in available,False,5,True,False,True,2012,2016-12-12,3507,-0.10000000000000053,6494,7441,195966,150061,513,27.5
REST007450,Zaffran Italian Grill,Delhi,Preet Vihar,28.76369,77.1384,Casual Dining,Italian; Desserts,Pasta Alfredo,3.5,08:00,21:00,6,87,3.8,977,3.7,1964,3.75,78,601,Mid-Range,38,39,30,22,26,25.5,21.0,18,11,284,268,-11.8,19,43,67,170684,161068,123345,123426,51.4,48.6,Balanced,Takeaway; Dessert Bar; Rooftop; AC; Outdoor Seating,5,Dine-in available,False,4,False,False,True,2019,2021-12-29,1664,0.09999999999999964,9616,-81,331752,246771,552,26.0
REST007451,Bamboo Cafe Republic,Bangalore,RT Nagar,12.97828,77.58363,Casual Dining,Cafe,Pancakes,10.0,08:00,22:00,6,80,4.6,1062,4.7,758,4.65,98,842,Premium,64,63,35,30,15,22.4,24.3,28,8,322,352,-1.9,9,57,92,271124,296384,204080,217632,47.8,52.2,Zomato Better,Family Friendly; Live Music; Bar,3,Dine-in available,False,2,True,False,False,2018,2023-03-23,1215,-0.10000000000000053,-25260,-13552,567508,421712,674,32.5
REST007452,The Vegan Room (2),Bangalore,RT Nagar,12.95911,77.53935,Cloud Kitchen,Vegan; Lebanese,Tofu Stir Fry,3.1,07:00,24:00,7,0,4.0,1322,4.2,1178,4.1,88,351,Mid-Range,32,39,27,18,21,22.7,26.3,14,11,270,242,9.7,6,41,56,94770,84942,71059,60724,52.7,47.3,Swiggy Better,Outdoor Seating; WiFi; Live Music; Takeaway; Smoking Area,5,"Delivery-only, no seating",False,3,False,False,True,2020,2020-02-18,2344,-0.20000000000000018,9828,10335,179712,131783,512,22.5
